V2,V3,value
Greve,Svendborg,5
Herning,Svendborg,5
Vejen,Svendborg,5
Billund,Svendborg,4
Favrskov,Svendborg,4
Haderslev,Svendborg,4
Herlev,Svendborg,4
Jammerbugt,Svendborg,4
Odder,Svendborg,4
Randers,Svendborg,4
Vordingborg,Svendborg,4
Faxe,Svendborg,3
Fredensborg,Svendborg,3
Hjørring,Svendborg,3
Ikast-Brande,Svendborg,3
Kalundborg,Svendborg,3
Lejre,Svendborg,3
Rødovre,Svendborg,3
Skive,Svendborg,3
Struer,Svendborg,3
Syddjurs,Svendborg,3
Viborg,Svendborg,3
Allerød,Svendborg,2
Frederikssund,Svendborg,2
Gladsaxe,Svendborg,2
Gribskov,Svendborg,2
Guldborgsund,Svendborg,2
Hillerød,Svendborg,2
Hvidovre,Svendborg,2
Hørsholm,Svendborg,2
Mariagerfjord,Svendborg,2
Norddjurs,Svendborg,2
Odsherred,Svendborg,2
Rebild,Svendborg,2
Thisted,Svendborg,2
Tårnby,Svendborg,2
Bornholm,Svendborg,1
Halsnæs,Svendborg,1
Hedensted,Svendborg,1
Holstebro,Svendborg,1
Høje-Taastrup,Svendborg,1
Ringkøbing-Skjern,Svendborg,1
Solrød,Svendborg,1
Sorø,Svendborg,1
Stevns,Svendborg,1
Albertslund,Svendborg,0
Ballerup,Svendborg,0
Brøndby,Svendborg,0
Brønderslev,Svendborg,0
Christiansø,Svendborg,0
Dragør,Svendborg,0
Egedal,Svendborg,0
Fanø,Svendborg,0
Furesø,Svendborg,0
Glostrup,Svendborg,0
Ishøj,Svendborg,0
Køge,Svendborg,0
Lemvig,Svendborg,0
Læsø,Svendborg,0
Morsø,Svendborg,0
Ringsted,Svendborg,0
Samsø,Svendborg,0
Vallensbæk,Svendborg,0
Syddjurs,Syddjurs,9815
Aarhus,Syddjurs,1539
Norddjurs,Syddjurs,1497
Randers,Syddjurs,479
Favrskov,Syddjurs,216
Skanderborg,Syddjurs,82
Silkeborg,Syddjurs,40
Horsens,Syddjurs,35
Aalborg,Syddjurs,34
Viborg,Syddjurs,30
København,Syddjurs,24
Mariagerfjord,Syddjurs,22
Hedensted,Syddjurs,17
Odder,Syddjurs,17
Odense,Syddjurs,15
Ringkøbing-Skjern,Syddjurs,14
Vejle,Syddjurs,14
Hjørring,Syddjurs,13
Rebild,Syddjurs,13
Holstebro,Syddjurs,9
Kolding,Syddjurs,9
Skive,Syddjurs,9
Frederikshavn,Syddjurs,8
Herning,Syddjurs,8
Middelfart,Syddjurs,7
Thisted,Syddjurs,7
Frederiksberg,Syddjurs,6
Haderslev,Syddjurs,6
Ikast-Brande,Syddjurs,6
Nordfyns,Syddjurs,6
Vejen,Syddjurs,6
Aabenraa,Syddjurs,5
Billund,Syddjurs,5
Esbjerg,Syddjurs,5
Faaborg-Midtfyn,Syddjurs,5
Fredericia,Syddjurs,5
Gentofte,Syddjurs,5
Holbæk,Syddjurs,5
Lemvig,Syddjurs,5
Tønder,Syddjurs,5
Vesthimmerlands,Syddjurs,5
Brønderslev,Syddjurs,4
Rødovre,Syddjurs,4
Allerød,Syddjurs,3
Assens,Syddjurs,3
Fredensborg,Syddjurs,3
Jammerbugt,Syddjurs,3
Kalundborg,Syddjurs,3
Køge,Syddjurs,3
Lejre,Syddjurs,3
Odsherred,Syddjurs,3
Ringsted,Syddjurs,3
Varde,Syddjurs,3
Egedal,Syddjurs,2
Faxe,Syddjurs,2
Gladsaxe,Syddjurs,2
Guldborgsund,Syddjurs,2
Herlev,Syddjurs,2
Hvidovre,Syddjurs,2
Nyborg,Syddjurs,2
Samsø,Syddjurs,2
Slagelse,Syddjurs,2
Stevns,Syddjurs,2
Struer,Syddjurs,2
Svendborg,Syddjurs,2
Sønderborg,Syddjurs,2
Bornholm,Syddjurs,1
Dragør,Syddjurs,1
Helsingør,Syddjurs,1
Hillerød,Syddjurs,1
Høje-Taastrup,Syddjurs,1
Kerteminde,Syddjurs,1
Langeland,Syddjurs,1
Lolland,Syddjurs,1
Morsø,Syddjurs,1
Næstved,Syddjurs,1
Albertslund,Syddjurs,0
Ballerup,Syddjurs,0
Brøndby,Syddjurs,0
Christiansø,Syddjurs,0
Fanø,Syddjurs,0
Frederikssund,Syddjurs,0
Furesø,Syddjurs,0
Glostrup,Syddjurs,0
Greve,Syddjurs,0
Gribskov,Syddjurs,0
Halsnæs,Syddjurs,0
Hørsholm,Syddjurs,0
Ishøj,Syddjurs,0
Lyngby-Taarbæk,Syddjurs,0
Læsø,Syddjurs,0
Roskilde,Syddjurs,0
Rudersdal,Syddjurs,0
Solrød,Syddjurs,0
Sorø,Syddjurs,0
Tårnby,Syddjurs,0
Vallensbæk,Syddjurs,0
Vordingborg,Syddjurs,0
Ærø,Syddjurs,0
Sønderborg,Sønderborg,28449
Aabenraa,Sønderborg,2501
Haderslev,Sønderborg,569
Tønder,Sønderborg,278
Kolding,Sønderborg,213
Odense,Sønderborg,117
Aarhus,Sønderborg,97
København,Sønderborg,74
Vejen,Sønderborg,73
Vejle,Sønderborg,73
Esbjerg,Sønderborg,49
Aalborg,Sønderborg,41
Fredericia,Sønderborg,36
Middelfart,Sønderborg,32
Frederiksberg,Sønderborg,22
Faaborg-Midtfyn,Sønderborg,19
Svendborg,Sønderborg,19
Horsens,Sønderborg,17
Silkeborg,Sønderborg,17
Holstebro,Sønderborg,14
Assens,Sønderborg,13
Gentofte,Sønderborg,13
Billund,Sønderborg,12
Herning,Sønderborg,12
Varde,Sønderborg,11
Hedensted,Sønderborg,10
Viborg,Sønderborg,10
Favrskov,Sønderborg,9
Fredensborg,Sønderborg,9
Nordfyns,Sønderborg,9
Nyborg,Sønderborg,9
Roskilde,Sønderborg,9
Rudersdal,Sønderborg,9
Skanderborg,Sønderborg,9
Gladsaxe,Sønderborg,8
Guldborgsund,Sønderborg,7
Holbæk,Sønderborg,7
Ikast-Brande,Sønderborg,7
Lyngby-Taarbæk,Sønderborg,7
Næstved,Sønderborg,7
Randers,Sønderborg,7
Ringkøbing-Skjern,Sønderborg,7
Syddjurs,Sønderborg,6
Frederikssund,Sønderborg,5
Hjørring,Sønderborg,5
Kerteminde,Sønderborg,5
Køge,Sønderborg,5
Skive,Sønderborg,5
Frederikshavn,Sønderborg,4
Gribskov,Sønderborg,4
Halsnæs,Sønderborg,4
Hørsholm,Sønderborg,4
Ringsted,Sønderborg,4
Tårnby,Sønderborg,4
Ballerup,Sønderborg,3
Glostrup,Sønderborg,3
Helsingør,Sønderborg,3
Hillerød,Sønderborg,3
Hvidovre,Sønderborg,3
Jammerbugt,Sønderborg,3
Kalundborg,Sønderborg,3
Langeland,Sønderborg,3
Morsø,Sønderborg,3
Odder,Sønderborg,3
Rebild,Sønderborg,3
Solrød,Sønderborg,3
Vesthimmerlands,Sønderborg,3
Vordingborg,Sønderborg,3
Albertslund,Sønderborg,2
Brønderslev,Sønderborg,2
Dragør,Sønderborg,2
Egedal,Sønderborg,2
Fanø,Sønderborg,2
Furesø,Sønderborg,2
Greve,Sønderborg,2
Herlev,Sønderborg,2
Lejre,Sønderborg,2
Lemvig,Sønderborg,2
Mariagerfjord,Sønderborg,2
Slagelse,Sønderborg,2
Stevns,Sønderborg,2
Ærø,Sønderborg,2
Allerød,Sønderborg,1
Brøndby,Sønderborg,1
Faxe,Sønderborg,1
Ishøj,Sønderborg,1
Norddjurs,Sønderborg,1
Rødovre,Sønderborg,1
Thisted,Sønderborg,1
Bornholm,Sønderborg,0
Christiansø,Sønderborg,0
Høje-Taastrup,Sønderborg,0
Lolland,Sønderborg,0
Læsø,Sønderborg,0
Odsherred,Sønderborg,0
Samsø,Sønderborg,0
Sorø,Sønderborg,0
Struer,Sønderborg,0
Vallensbæk,Sønderborg,0
Thisted,Thisted,18817
Morsø,Thisted,1241
Jammerbugt,Thisted,431
Skive,Thisted,323
Struer,Thisted,316
Aalborg,Thisted,241
Holstebro,Thisted,124
Aarhus,Thisted,95
Vesthimmerlands,Thisted,75
Lemvig,Thisted,63
Hjørring,Thisted,51
Viborg,Thisted,47
Herning,Thisted,43
Frederikshavn,Thisted,32
Mariagerfjord,Thisted,32
København,Thisted,29
Randers,Thisted,24
Vejle,Thisted,24
Brønderslev,Thisted,21
Ringkøbing-Skjern,Thisted,18
Silkeborg,Thisted,16
Rebild,Thisted,12
Odense,Thisted,11
Horsens,Thisted,10
Ikast-Brande,Thisted,10
Skanderborg,Thisted,9
Slagelse,Thisted,9
Fredericia,Thisted,8
Esbjerg,Thisted,6
Favrskov,Thisted,6
Hedensted,Thisted,6
Svendborg,Thisted,6
Tønder,Thisted,6
Frederiksberg,Thisted,5
Halsnæs,Thisted,5
Kolding,Thisted,5
Faaborg-Midtfyn,Thisted,4
Lyngby-Taarbæk,Thisted,4
Middelfart,Thisted,4
Aabenraa,Thisted,3
Billund,Thisted,3
Guldborgsund,Thisted,3
Norddjurs,Thisted,3
Odder,Thisted,3
Syddjurs,Thisted,3
Sønderborg,Thisted,3
Assens,Thisted,2
Dragør,Thisted,2
Egedal,Thisted,2
Fredensborg,Thisted,2
Haderslev,Thisted,2
Helsingør,Thisted,2
Hillerød,Thisted,2
Holbæk,Thisted,2
Høje-Taastrup,Thisted,2
Hørsholm,Thisted,2
Køge,Thisted,2
Lejre,Thisted,2
Lolland,Thisted,2
Rødovre,Thisted,2
Samsø,Thisted,2
Solrød,Thisted,2
Vejen,Thisted,2
Vordingborg,Thisted,2
Albertslund,Thisted,1
Bornholm,Thisted,1
Furesø,Thisted,1
Gladsaxe,Thisted,1
Glostrup,Thisted,1
Greve,Thisted,1
Ishøj,Thisted,1
Kalundborg,Thisted,1
Nordfyns,Thisted,1
Næstved,Thisted,1
Odsherred,Thisted,1
Stevns,Thisted,1
Varde,Thisted,1
Ærø,Thisted,1
Allerød,Thisted,0
Ballerup,Thisted,0
Brøndby,Thisted,0
Christiansø,Thisted,0
Fanø,Thisted,0
Faxe,Thisted,0
Frederikssund,Thisted,0
Gentofte,Thisted,0
Gribskov,Thisted,0
Herlev,Thisted,0
Hvidovre,Thisted,0
Kerteminde,Thisted,0
Langeland,Thisted,0
Læsø,Thisted,0
Nyborg,Thisted,0
Ringsted,Thisted,0
Roskilde,Thisted,0
Rudersdal,Thisted,0
Sorø,Thisted,0
Tårnby,Thisted,0
Vallensbæk,Thisted,0
København,Tårnby,7477
Tårnby,Tårnby,7142
Dragør,Tårnby,1151
Frederiksberg,Tårnby,784
Hvidovre,Tårnby,517
Greve,Tårnby,441
Gentofte,Tårnby,394
Køge,Tårnby,359
Roskilde,Tårnby,331
Gladsaxe,Tårnby,309
Høje-Taastrup,Tårnby,308
Brøndby,Tårnby,279
Rødovre,Tårnby,258
Lyngby-Taarbæk,Tårnby,224
Rudersdal,Tårnby,193
Solrød,Tårnby,192
Ballerup,Tårnby,191
Egedal,Tårnby,182
Næstved,Tårnby,172
Glostrup,Tårnby,168
Ishøj,Tårnby,159
Faxe,Tårnby,156
Vallensbæk,Tårnby,146
Holbæk,Tårnby,145
Helsingør,Tårnby,142
Furesø,Tårnby,134
Albertslund,Tårnby,128
Frederikssund,Tårnby,123
Herlev,Tårnby,121
Hørsholm,Tårnby,120
Stevns,Tårnby,120
Ringsted,Tårnby,118
Hillerød,Tårnby,115
Fredensborg,Tårnby,113
Lejre,Tårnby,103
Vordingborg,Tårnby,102
Gribskov,Tårnby,98
Allerød,Tårnby,91
Slagelse,Tårnby,87
Sorø,Tårnby,78
Guldborgsund,Tårnby,62
Halsnæs,Tårnby,56
Kalundborg,Tårnby,47
Odense,Tårnby,47
Odsherred,Tårnby,47
Aalborg,Tårnby,45
Vejle,Tårnby,38
Aarhus,Tårnby,36
Kolding,Tårnby,32
Bornholm,Tårnby,25
Lolland,Tårnby,25
Silkeborg,Tårnby,18
Svendborg,Tårnby,15
Syddjurs,Tårnby,14
Viborg,Tårnby,13
Frederikshavn,Tårnby,12
Nyborg,Tårnby,11
Sønderborg,Tårnby,10
Esbjerg,Tårnby,9
Haderslev,Tårnby,9
Middelfart,Tårnby,9
Assens,Tårnby,8
Billund,Tårnby,8
Horsens,Tårnby,8
Ikast-Brande,Tårnby,8
Faaborg-Midtfyn,Tårnby,7
Fredericia,Tårnby,6
Holstebro,Tårnby,6
Herning,Tårnby,5
Kerteminde,Tårnby,5
Skanderborg,Tårnby,5
Varde,Tårnby,5
Vejen,Tårnby,5
Brønderslev,Tårnby,4
Hedensted,Tårnby,4
Nordfyns,Tårnby,4
Rebild,Tårnby,4
Aabenraa,Tårnby,3
Hjørring,Tårnby,3
Mariagerfjord,Tårnby,3
Vesthimmerlands,Tårnby,3
Favrskov,Tårnby,2
Morsø,Tårnby,2
Skive,Tårnby,2
Thisted,Tårnby,2
Langeland,Tårnby,1
Lemvig,Tårnby,1
Norddjurs,Tårnby,1
Odder,Tårnby,1
Randers,Tårnby,1
Ringkøbing-Skjern,Tårnby,1
Tønder,Tårnby,1
Ærø,Tårnby,1
Christiansø,Tårnby,0
Fanø,Tårnby,0
Jammerbugt,Tårnby,0
Læsø,Tårnby,0
Samsø,Tårnby,0
Struer,Tårnby,0
Tønder,Tønder,13297
Aabenraa,Tønder,1102
Haderslev,Tønder,746
Esbjerg,Tønder,542
Sønderborg,Tønder,215
Vejen,Tønder,143
Kolding,Tønder,136
Aarhus,Tønder,47
Odense,Tønder,47
Vejle,Tønder,36
København,Tønder,20
Fredericia,Tønder,16
Varde,Tønder,14
Middelfart,Tønder,12
Horsens,Tønder,11
Aalborg,Tønder,6
Hedensted,Tønder,6
Ringkøbing-Skjern,Tønder,6
Silkeborg,Tønder,6
Billund,Tønder,5
Herning,Tønder,5
Norddjurs,Tønder,5
Randers,Tønder,5
Rudersdal,Tønder,5
Skanderborg,Tønder,5
Assens,Tønder,4
Faaborg-Midtfyn,Tønder,4
Slagelse,Tønder,4
Vesthimmerlands,Tønder,4
Viborg,Tønder,4
Fanø,Tønder,3
Frederiksberg,Tønder,3
Ikast-Brande,Tønder,3
Lyngby-Taarbæk,Tønder,3
Nordfyns,Tønder,3
Næstved,Tønder,3
Odder,Tønder,3
Roskilde,Tønder,3
Rødovre,Tønder,3
Svendborg,Tønder,3
Tårnby,Tønder,3
Favrskov,Tønder,2
Gentofte,Tønder,2
Gladsaxe,Tønder,2
Hillerød,Tønder,2
Hjørring,Tønder,2
Holstebro,Tønder,2
Høje-Taastrup,Tønder,2
Kalundborg,Tønder,2
Lemvig,Tønder,2
Rebild,Tønder,2
Stevns,Tønder,2
Ærø,Tønder,2
Ballerup,Tønder,1
Bornholm,Tønder,1
Dragør,Tønder,1
Faxe,Tønder,1
Guldborgsund,Tønder,1
Hvidovre,Tønder,1
Hørsholm,Tønder,1
Kerteminde,Tønder,1
Langeland,Tønder,1
Skive,Tønder,1
Solrød,Tønder,1
Syddjurs,Tønder,1
Albertslund,Tønder,0
Allerød,Tønder,0
Brøndby,Tønder,0
Brønderslev,Tønder,0
Christiansø,Tønder,0
Egedal,Tønder,0
Fredensborg,Tønder,0
Frederikshavn,Tønder,0
Frederikssund,Tønder,0
Furesø,Tønder,0
Glostrup,Tønder,0
Greve,Tønder,0
Gribskov,Tønder,0
Halsnæs,Tønder,0
Helsingør,Tønder,0
Herlev,Tønder,0
Holbæk,Tønder,0
Ishøj,Tønder,0
Jammerbugt,Tønder,0
Køge,Tønder,0
Lejre,Tønder,0
Lolland,Tønder,0
Læsø,Tønder,0
Mariagerfjord,Tønder,0
Morsø,Tønder,0
Nyborg,Tønder,0
Odsherred,Tønder,0
Ringsted,Tønder,0
Samsø,Tønder,0
Sorø,Tønder,0
Struer,Tønder,0
Thisted,Tønder,0
Vallensbæk,Tønder,0
Vordingborg,Tønder,0
Svendborg,Uden for Danmark,557
København,Uden for Danmark,533
Aalborg,Uden for Danmark,429
Esbjerg,Uden for Danmark,323
Frederikshavn,Uden for Danmark,261
Aarhus,Uden for Danmark,252
Hjørring,Uden for Danmark,222
Odense,Uden for Danmark,190
Ærø,Uden for Danmark,165
Bornholm,Uden for Danmark,151
Viborg,Uden for Danmark,114
Randers,Uden for Danmark,112
Fredericia,Uden for Danmark,93
Kolding,Uden for Danmark,92
Vejle,Uden for Danmark,86
Silkeborg,Uden for Danmark,79
Norddjurs,Uden for Danmark,77
Herning,Uden for Danmark,75
Slagelse,Uden for Danmark,75
Holstebro,Uden for Danmark,72
Fanø,Uden for Danmark,70
Sønderborg,Uden for Danmark,68
Faaborg-Midtfyn,Uden for Danmark,67
Ringkøbing-Skjern,Uden for Danmark,67
Varde,Uden for Danmark,66
Mariagerfjord,Uden for Danmark,65
Guldborgsund,Uden for Danmark,60
Frederiksberg,Uden for Danmark,58
Jammerbugt,Uden for Danmark,58
Haderslev,Uden for Danmark,57
Thisted,Uden for Danmark,57
Syddjurs,Uden for Danmark,54
Helsingør,Uden for Danmark,52
Lemvig,Uden for Danmark,52
Horsens,Uden for Danmark,48
Nyborg,Uden for Danmark,48
Aabenraa,Uden for Danmark,47
Næstved,Uden for Danmark,45
Brønderslev,Uden for Danmark,44
Lolland,Uden for Danmark,42
Assens,Uden for Danmark,41
Vordingborg,Uden for Danmark,41
Kalundborg,Uden for Danmark,40
Roskilde,Uden for Danmark,40
Køge,Uden for Danmark,39
Skive,Uden for Danmark,39
Middelfart,Uden for Danmark,38
Favrskov,Uden for Danmark,36
Halsnæs,Uden for Danmark,36
Langeland,Uden for Danmark,36
Skanderborg,Uden for Danmark,35
Vejen,Uden for Danmark,33
Frederikssund,Uden for Danmark,32
Hedensted,Uden for Danmark,32
Kerteminde,Uden for Danmark,32
Nordfyns,Uden for Danmark,32
Tønder,Uden for Danmark,32
Vesthimmerlands,Uden for Danmark,32
Greve,Uden for Danmark,31
Gladsaxe,Uden for Danmark,30
Gribskov,Uden for Danmark,30
Holbæk,Uden for Danmark,30
Odsherred,Uden for Danmark,30
Gentofte,Uden for Danmark,28
Odder,Uden for Danmark,28
Fredensborg,Uden for Danmark,27
Hillerød,Uden for Danmark,27
Hvidovre,Uden for Danmark,25
Faxe,Uden for Danmark,24
Rudersdal,Uden for Danmark,24
Billund,Uden for Danmark,23
Høje-Taastrup,Uden for Danmark,23
Ikast-Brande,Uden for Danmark,23
Struer,Uden for Danmark,23
Lyngby-Taarbæk,Uden for Danmark,22
Rebild,Uden for Danmark,22
Ringsted,Uden for Danmark,19
Allerød,Uden for Danmark,18
Ballerup,Uden for Danmark,18
Sorø,Uden for Danmark,17
Tårnby,Uden for Danmark,16
Stevns,Uden for Danmark,15
Dragør,Uden for Danmark,14
Egedal,Uden for Danmark,14
Lejre,Uden for Danmark,14
Albertslund,Uden for Danmark,13
Brøndby,Uden for Danmark,12
Herlev,Uden for Danmark,12
Furesø,Uden for Danmark,11
Rødovre,Uden for Danmark,11
Morsø,Uden for Danmark,10
Hørsholm,Uden for Danmark,9
Samsø,Uden for Danmark,9
Solrød,Uden for Danmark,9
Glostrup,Uden for Danmark,8
Ishøj,Uden for Danmark,8
Læsø,Uden for Danmark,8
Vallensbæk,Uden for Danmark,6
Christiansø,Uden for Danmark,1
Vallensbæk,Vallensbæk,1197
København,Vallensbæk,620
Ishøj,Vallensbæk,244
Greve,Vallensbæk,210
Brøndby,Vallensbæk,208
Albertslund,Vallensbæk,207
Hvidovre,Vallensbæk,164
Høje-Taastrup,Vallensbæk,145
Frederiksberg,Vallensbæk,135
Roskilde,Vallensbæk,104
Glostrup,Vallensbæk,80
Køge,Vallensbæk,76
Ballerup,Vallensbæk,67
Gladsaxe,Vallensbæk,65
Rødovre,Vallensbæk,65
Gentofte,Vallensbæk,61
Solrød,Vallensbæk,60
Rudersdal,Vallensbæk,50
Tårnby,Vallensbæk,48
Holbæk,Vallensbæk,47
Aarhus,Vallensbæk,43
Frederikssund,Vallensbæk,39
Lyngby-Taarbæk,Vallensbæk,39
Herlev,Vallensbæk,38
Egedal,Vallensbæk,36
Furesø,Vallensbæk,36
Lejre,Vallensbæk,33
Næstved,Vallensbæk,26
Faxe,Vallensbæk,24
Allerød,Vallensbæk,21
Hørsholm,Vallensbæk,20
Ringsted,Vallensbæk,20
Hillerød,Vallensbæk,19
Stevns,Vallensbæk,19
Fredensborg,Vallensbæk,16
Gribskov,Vallensbæk,16
Dragør,Vallensbæk,15
Odense,Vallensbæk,13
Odsherred,Vallensbæk,13
Helsingør,Vallensbæk,11
Sorø,Vallensbæk,10
Aalborg,Vallensbæk,9
Guldborgsund,Vallensbæk,9
Vejle,Vallensbæk,8
Kalundborg,Vallensbæk,7
Randers,Vallensbæk,7
Slagelse,Vallensbæk,7
Vordingborg,Vallensbæk,7
Halsnæs,Vallensbæk,6
Silkeborg,Vallensbæk,6
Lolland,Vallensbæk,5
Skanderborg,Vallensbæk,5
Kolding,Vallensbæk,4
Fredericia,Vallensbæk,3
Holstebro,Vallensbæk,3
Horsens,Vallensbæk,3
Ikast-Brande,Vallensbæk,3
Viborg,Vallensbæk,3
Herning,Vallensbæk,2
Jammerbugt,Vallensbæk,2
Kerteminde,Vallensbæk,2
Middelfart,Vallensbæk,2
Assens,Vallensbæk,1
Brønderslev,Vallensbæk,1
Faaborg-Midtfyn,Vallensbæk,1
Haderslev,Vallensbæk,1
Nordfyns,Vallensbæk,1
Svendborg,Vallensbæk,1
Thisted,Vallensbæk,1
Aabenraa,Vallensbæk,0
Billund,Vallensbæk,0
Bornholm,Vallensbæk,0
Christiansø,Vallensbæk,0
Esbjerg,Vallensbæk,0
Fanø,Vallensbæk,0
Favrskov,Vallensbæk,0
Frederikshavn,Vallensbæk,0
Hedensted,Vallensbæk,0
Hjørring,Vallensbæk,0
Langeland,Vallensbæk,0
Lemvig,Vallensbæk,0
Læsø,Vallensbæk,0
Mariagerfjord,Vallensbæk,0
Morsø,Vallensbæk,0
Norddjurs,Vallensbæk,0
Nyborg,Vallensbæk,0
Odder,Vallensbæk,0
Rebild,Vallensbæk,0
Ringkøbing-Skjern,Vallensbæk,0
Samsø,Vallensbæk,0
Skive,Vallensbæk,0
Struer,Vallensbæk,0
Syddjurs,Vallensbæk,0
Sønderborg,Vallensbæk,0
Tønder,Vallensbæk,0
Varde,Vallensbæk,0
Vejen,Vallensbæk,0
Vesthimmerlands,Vallensbæk,0
Ærø,Vallensbæk,0
Varde,Varde,16367
Esbjerg,Varde,2572
Ringkøbing-Skjern,Varde,714
Billund,Varde,472
Vejen,Varde,269
Herning,Varde,146
Kolding,Varde,122
Vejle,Varde,100
Aarhus,Varde,80
Odense,Varde,58
Haderslev,Varde,57
Ikast-Brande,Varde,52
Tønder,Varde,44
København,Varde,41
Fredericia,Varde,39
Holstebro,Varde,35
Sønderborg,Varde,32
Aabenraa,Varde,28
Fanø,Varde,25
Aalborg,Varde,20
Silkeborg,Varde,20
Viborg,Varde,20
Middelfart,Varde,19
Horsens,Varde,18
Svendborg,Varde,16
Frederiksberg,Varde,14
Randers,Varde,14
Favrskov,Varde,13
Assens,Varde,12
Hedensted,Varde,11
Langeland,Varde,10
Roskilde,Varde,10
Faaborg-Midtfyn,Varde,9
Skanderborg,Varde,8
Skive,Varde,8
Slagelse,Varde,8
Vesthimmerlands,Varde,8
Hillerød,Varde,6
Lemvig,Varde,6
Sorø,Varde,6
Frederikssund,Varde,5
Gentofte,Varde,5
Hjørring,Varde,5
Høje-Taastrup,Varde,5
Nordfyns,Varde,5
Rudersdal,Varde,5
Syddjurs,Varde,5
Brønderslev,Varde,4
Faxe,Varde,4
Fredensborg,Varde,4
Nyborg,Varde,4
Næstved,Varde,4
Ringsted,Varde,4
Ballerup,Varde,3
Bornholm,Varde,3
Gladsaxe,Varde,3
Greve,Varde,3
Helsingør,Varde,3
Holbæk,Varde,3
Jammerbugt,Varde,3
Køge,Varde,3
Lejre,Varde,3
Odsherred,Varde,3
Struer,Varde,3
Albertslund,Varde,2
Egedal,Varde,2
Frederikshavn,Varde,2
Guldborgsund,Varde,2
Hvidovre,Varde,2
Kalundborg,Varde,2
Lolland,Varde,2
Mariagerfjord,Varde,2
Morsø,Varde,2
Norddjurs,Varde,2
Solrød,Varde,2
Tårnby,Varde,2
Vordingborg,Varde,2
Allerød,Varde,1
Furesø,Varde,1
Glostrup,Varde,1
Halsnæs,Varde,1
Hørsholm,Varde,1
Ishøj,Varde,1
Kerteminde,Varde,1
Lyngby-Taarbæk,Varde,1
Odder,Varde,1
Rødovre,Varde,1
Stevns,Varde,1
Thisted,Varde,1
Ærø,Varde,1
Brøndby,Varde,0
Christiansø,Varde,0
Dragør,Varde,0
Gribskov,Varde,0
Herlev,Varde,0
Læsø,Varde,0
Rebild,Varde,0
Samsø,Varde,0
Vallensbæk,Varde,0
Vejen,Vejen,12564
Esbjerg,Vejen,1454
Kolding,Vejen,1313
Haderslev,Vejen,826
Vejle,Vejen,406
Varde,Vejen,289
Billund,Vejen,242
Tønder,Vejen,200
Fredericia,Vejen,188
Aabenraa,Vejen,114
Odense,Vejen,97
Aarhus,Vejen,74
Middelfart,Vejen,74
Horsens,Vejen,51
Hedensted,Vejen,50
Assens,Vejen,35
Herning,Vejen,35
Sønderborg,Vejen,29
Ringkøbing-Skjern,Vejen,28
Ikast-Brande,Vejen,27
Nordfyns,Vejen,26
Randers,Vejen,25
Silkeborg,Vejen,25
Faaborg-Midtfyn,Vejen,24
Aalborg,Vejen,23
København,Vejen,23
Skanderborg,Vejen,20
Svendborg,Vejen,14
Mariagerfjord,Vejen,11
Struer,Vejen,11
Viborg,Vejen,11
Holstebro,Vejen,9
Odder,Vejen,8
Frederiksberg,Vejen,7
Skive,Vejen,7
Syddjurs,Vejen,7
Fanø,Vejen,6
Kerteminde,Vejen,6
Gentofte,Vejen,5
Jammerbugt,Vejen,5
Køge,Vejen,5
Nyborg,Vejen,5
Næstved,Vejen,5
Rebild,Vejen,5
Ringsted,Vejen,5
Roskilde,Vejen,5
Slagelse,Vejen,5
Favrskov,Vejen,4
Holbæk,Vejen,4
Høje-Taastrup,Vejen,4
Lemvig,Vejen,4
Thisted,Vejen,4
Faxe,Vejen,3
Furesø,Vejen,3
Guldborgsund,Vejen,3
Hørsholm,Vejen,3
Lolland,Vejen,3
Rudersdal,Vejen,3
Bornholm,Vejen,2
Frederikshavn,Vejen,2
Helsingør,Vejen,2
Herlev,Vejen,2
Hjørring,Vejen,2
Kalundborg,Vejen,2
Langeland,Vejen,2
Lejre,Vejen,2
Lyngby-Taarbæk,Vejen,2
Norddjurs,Vejen,2
Vesthimmerlands,Vejen,2
Albertslund,Vejen,1
Ballerup,Vejen,1
Egedal,Vejen,1
Gladsaxe,Vejen,1
Greve,Vejen,1
Gribskov,Vejen,1
Halsnæs,Vejen,1
Hillerød,Vejen,1
Hvidovre,Vejen,1
Morsø,Vejen,1
Odsherred,Vejen,1
Samsø,Vejen,1
Solrød,Vejen,1
Tårnby,Vejen,1
Vordingborg,Vejen,1
Ærø,Vejen,1
Allerød,Vejen,0
Brøndby,Vejen,0
Brønderslev,Vejen,0
Christiansø,Vejen,0
Dragør,Vejen,0
Fredensborg,Vejen,0
Frederikssund,Vejen,0
Glostrup,Vejen,0
Ishøj,Vejen,0
Læsø,Vejen,0
Rødovre,Vejen,0
Sorø,Vejen,0
Stevns,Vejen,0
Vallensbæk,Vejen,0
Vejle,Vejle,33352
Hedensted,Vejle,3439
Kolding,Vejle,2128
Fredericia,Vejle,1830
Horsens,Vejle,1684
Aarhus,Vejle,1230
Billund,Vejle,801
Odense,Vejle,777
Ikast-Brande,Vejle,775
Middelfart,Vejle,614
Vejen,Vejle,514
Herning,Vejle,362
Skanderborg,Vejle,352
Haderslev,Vejle,344
Silkeborg,Vejle,293
Esbjerg,Vejle,250
Assens,Vejle,177
Aabenraa,Vejle,158
Varde,Vejle,148
Randers,Vejle,130
København,Vejle,129
Viborg,Vejle,116
Nordfyns,Vejle,111
